"filename","key","url","id","type"
"SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif","1dUvvb6GBOHLg3OinW0Ii-UC6lI7VkZWl","file"
"SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif.aux.xml","14bToPUQ1bG9wCptF37YpoNalfOnEVKvY","file"
"SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_1990_v2_20260119.tif.ovr","1G_7Ys6vLHDfHorD3gpGWDXUXnbVJR7-L","file"
"SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif","1cdgOiFZvwUJ1Voo339PgbpVgc-klO4qC","file"
"SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif.aux.xml","10NFTmhI-orjcqhZWEftFsXIVpJG7Q9JA","file"
"SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_GLA_1990_v2_20260119.tif.ovr","1-hGHeN-D9d3Db8QrrBZ-GHae45cgL2dz","file"
"SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif","1-PDhZI4jALvBZHelntwyIJhGtq0O27wp","file"
"SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif.aux.xml","1uKTKkGM_2eXvsXjalJmFZkPapscXTV99","file"
"SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_PSEU_MEN_MEN_1990_v2_20260119.tif.ovr","1xlyRgcfVmCeJpH1_m05zEDoN5rMTr7EY","file"
"SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif","1nUhs6X5p_3mqx2nVh8Eutjg36zHxWUt-","file"
"SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif.aux.xml","1nRkbZspexaunhGsXj3lnFXxGCz8mC8W_","file"
"SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_QUER_RUB_1990_v2_20260119.tif.ovr","18lKUbGaYMxAvQ3Nn-sKaQXir7PzPYm1X","file"
"SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif","1Tn-xCLkMI4TYhD8yX_D9-eDexTZyI7N6","file"
"SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif.aux.xml","1nnZmgzuErJ0af4s2HuHC--TTt5d2Bf03","file"
"SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_THUJ_OCC_1990_v2_20260119.tif.ovr","1D7D_pEqunxSDdLgmjNSRNXDQjb6QvOmV","file"
"SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif","1F_L1mZp2bqsVAljS07nreXwF79wzauWm","file"
"SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif.aux.xml","13p28T6Ru5srCft4JKN7TpvcgeRKNHPLf","file"
"SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_THUJ_PLI_1990_v2_20260119.tif.ovr","1vLKfzrh2Q-6uXVXjrE7svRyd0KcdfT02","file"
"SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif","1n9dXvG9iqDetqnbbD_GyBSz7oc74T3jb","file"
"SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif.aux.xml","1QqFun3n5iAuEkAl6ipRJCTpDP6bzygn5","file"
"SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_CAN_1990_v2_20260119.tif.ovr","1jy6bOS-JfDdHF9GY88qN0EseuhWQTTn0","file"
"SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif","1JOH3KQLBmCbxf7GOf0Tbu-bf9Jp3609S","file"
"SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif.aux.xml","1x8ZBpFlAuWKi3x4NF00qAifWq1ioJm3e","file"
"SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_HET_1990_v2_20260119.tif.ovr","1M6I6L4FkAXz3RSslc5QpwRqWieMdwNKb","file"
"SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif","SCANFI_v2/1990/SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif","1cxOnPrsgh4L7Mi-ZDwF6JdvQ4WnznJiu","file"
"SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif.aux.xml","SCANFI_v2/1990/SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif.aux.xml","1DlXY0sBUqxIhJStSCyAk1efx82QhJf73","file"
"SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif.ovr","SCANFI_v2/1990/SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1990/SCANFI_spsCC_TSUG_MER_1990_v2_20260119.tif.ovr","1UDzSygHExn-AmfzAruZYBrIKLOGLy2UV","file"
"SCANFI_age_median_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_age_median_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_age_median_1995_v2_20260119.tif","12aqGD4YQKrZXUrzSPIOz2DcVY00mQZAT","file"
"SCANFI_att_biomass_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_att_biomass_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_att_biomass_1995_v2_20260119.tif","1KdR4k9Bb95-Y2pFCTBCkuC9yIepE8bK6","file"
"SCANFI_att_closure_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_att_closure_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_att_closure_1995_v2_20260119.tif","1x9yRwiPFJgN01I8y8OkduqEFHGaN8iLB","file"
"SCANFI_att_height_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_att_height_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_att_height_1995_v2_20260119.tif","1G5L96tnxFOliJIz5BC0953xZedqiS7sN","file"
"SCANFI_att_nfiLandcover_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_att_nfiLandcover_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_att_nfiLandcover_1995_v2_20260119.tif","1GijrLGkMwnbBA5Y6gfto5CxgeNOrBbjU","file"
"SCANFI_att_nfiLandcover_CanadaLCCclassCodes_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_att_nfiLandcover_CanadaLCCclassCodes_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_att_nfiLandcover_CanadaLCCclassCodes_1995_v2_20260119.tif","15pvm2h9X6dreC9rKuC3oxr4c3hHsYRkI","file"
"SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif","1cWvBdZzUJng908DAa2i5V2Zp7wz-NtRS","file"
"SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif.aux.xml","1ljPssiYFS_OfP72yEm3PSJ77ZoJUKkgE","file"
"SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_AMA_1995_v2_20260119.tif.ovr","1G98L5mZvn8RvBSNKn6UTktIXKSO85v2e","file"
"SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif","1YFzBPjVWoFmI7BT12LWFIQlPllcl3NQH","file"
"SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif.aux.xml","1KMDUlfyJDo7z8koVB6Q8pvYjBiEwKL08","file"
"SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_BAL_1995_v2_20260119.tif.ovr","1jTGe99JKQsASJuyOqlc6kKR-eFjnW_Na","file"
"SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif","15ityqQg1_xANQbe73mdJnhOSn50iXi9j","file"
"SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif.aux.xml","16Cu5B2rbZRtLieMecBvNExTtd82GGqCN","file"
"SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ABIE_LAS_1995_v2_20260119.tif.ovr","1MqH-qlwFnpLfeg5D0is3nCg52VYh21Tf","file"
"SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif","1j989uoNCafYL-QcU7FTK3qSDI9ukzDWK","file"
"SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif.aux.xml","1wLGYzaH5p0rpOWKoWwjpXCUPz32eFRNB","file"
"SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ACER_RUB_1995_v2_20260119.tif.ovr","1eSN5n1HV-XLsJnZjL8MYT-MBH2pGOwzu","file"
"SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif","11fdPiIdJQP8bc6JW-rRCiGdKvJLMmxz2","file"
"SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif.aux.xml","1GZXDu1oq_2baCMQqyn-gIlbfO2rQc7Pm","file"
"SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ACER_SAH_1995_v2_20260119.tif.ovr","1ETbcsO2SR3g5zYmVsKGZ8XsKtl6CEGxm","file"
"SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif","1itp6WIRm9wMJdEeIKjU5mYY3xCMUF_J2","file"
"SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif.aux.xml","1TI1Smx3cLa5Cr_WxclEVy457qEMXnSlB","file"
"SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_ALNU_RUB_1995_v2_20260119.tif.ovr","1JkDYHI4QwVJrDU8A40JbWiC2kmiuVB8Q","file"
"SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif","195nfYx9tJz1NYNsGCC7W2hnfxzxFpt-l","file"
"SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif.aux.xml","1X-UmfEuTL2lFO1hqLyvQUlHH6NCbSGvF","file"
"SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_BETU_ALL_1995_v2_20260119.tif.ovr","1VnVtd0mIuaz0BJopEt6-_zRUAgFvqDd-","file"
"SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif","1RMRBzU3yTNbZ4KcYkS0MhV5WVb_RzxJO","file"
"SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif.aux.xml","19miRdcu-5Ci6zZRUIYGWhX6apVe8cQJ_","file"
"SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_BETU_PAP_1995_v2_20260119.tif.ovr","1YTp6Am729eU2-S-oWOwrppGDcFvUhZeh","file"
"SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif","1Yq7GwcvofdUe3aRh_Ee8YMqSkJHlhYKW","file"
"SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif.aux.xml","1eWWFzyMT8TCu6l6NjV3LHXyMLvN7pTwh","file"
"SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_CHAM_NOO_1995_v2_20260119.tif.ovr","1PNipmH7Up1WsJnrz1zsYbI6r9hANXA7t","file"
"SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif","17Re5KnasQdnX85t4wvZsddf--BrglEqR","file"
"SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif.aux.xml","1sq1PRhPnYA0Hu6jVhB3BhOYviJgc2uQb","file"
"SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_FAGU_GRA_1995_v2_20260119.tif.ovr","1SLJIK--xygJ8dMhUR7Pg6W_yWBWfrVU4","file"
"SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif","11LmJUsYDazD4mVkpkCoUZu4LpjT0oOO-","file"
"SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif.aux.xml","1vETw6scEt4CzCKsfTAd5ECr8Dxt2kjHu","file"
"SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_FRAX_AME_1995_v2_20260119.tif.ovr","1ZFMahEjzBB1O-7iZfPuY7vo7w_IjENVh","file"
"SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif","1GK5_DREAHuOvuLUmDAB7wptznKf9IIWe","file"
"SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif.aux.xml","1NzxfntDH3n4oRJWG-sD_n9vc7MDPBwI5","file"
"SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif.ovr","SCANFI_v2/1995/SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif.ovr","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_LARI_LAR_1995_v2_20260119.tif.ovr","1EV5-gILZYywOwvplStQ9YLlofeGZxbjf","file"
"SCANFI_spsCC_LARI_OCC_1995_v2_20260119.tif","SCANFI_v2/1995/SCANFI_spsCC_LARI_OCC_1995_v2_20260119.tif","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_LARI_OCC_1995_v2_20260119.tif","1iMtzhrsnE4iqPCjn5tzQSKSUnpF_Y3uZ","file"
"SCANFI_spsCC_LARI_OCC_1995_v2_20260119.tif.aux.xml","SCANFI_v2/1995/SCANFI_spsCC_LARI_OCC_1995_v2_20260119.tif.aux.xml","https://object-arbutus.cloud.computecanada.ca/predictiveecology/SCANFI_v2/1995/SCANFI_spsCC_LARI_OCC_1995_v2_20260119.tif.aux.xml","1S1OXqdXEG7n0348Phh8252FXH81dM__X","file"
